tinySentence,matches
2017年7月起任重庆水务集团股份有限公司党委委员,"[""委员""]"
2017年8月起任重庆水务集团股份有限公司党委委员,"[""委员""]"
福建省纪委机关党委专职副书记,"[""书记""]"
福建省纪委机关党委专职副书记,"[""书记""]"
福建省委巡视办副主任(副厅长级),"[""主任""]"
现任兴业银行党委委员,"[""委员""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
2019年10月至2019年11月任青海铜业有限责任公司党委书记,"[""书记""]"
2017年2月至2019年10月任青海铜业有限责任公司党委书记,"[""书记""]"
阜裕支行行长及支部书记,"[""书记""]"
学院路管辖行行长及党支部书记,"[""书记""]"
长沙分行行长及党委书记,"[""书记""]"
西电集团党委常委,"[""常委""]"
中国西电电气股份有限公司党委常委,"[""常委""]"
现任西电集团党委常委,"[""常委""]"
党委常委,"[""常委""]"
兼任中铁建总公司党委常委,"[""常委""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
兼任中铁建总公司党委常委,"[""常委""]"
直属机关党委书记,"[""书记""]"
党委办公室主任,"[""主任""]"
中国铁道建筑总公司党委办公室秘书,"[""秘书""]"
党委办公室主任,"[""主任""]"
直属机关党委书记,"[""书记""]"
党委办公室主任,"[""主任""]"
2018年4月11日起任中国铁建股份有限公司直属机关党委书记,"[""书记""]"
党委办公室主任,"[""主任""]"
兼任中国铁道建筑有限公司党委常委,"[""常委""]"
审计署京津冀特派办党组成员,"[""员""]"
党组书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任新城控股集团股份有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
现任重庆水务集团股份有限公司党委委员,"[""委员""]"
2017年7月起任重庆水务集团股份有限公司党委委员,"[""委员""]"
2017年8月起任重庆水务集团股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2015年9月至2017年6月任西部矿业股份有限公司锡铁山分公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
2012年12月至今担任办公室(党委办公室)副主任,"[""主任""]"
2010年1月至2012年12月担任办公室(党委办公室)主任助理,"[""主任""]"
2009年8月至2012年12月担任办公室(党委办公室)综合室经理,"[""经理""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
历任哈双管理处团委书记,"[""书记""]"
哈双管理处石家收费站党支部书记,"[""书记""]"
哈双管理处机关支部书记,"[""书记""]"
哈双管理处团结收费站党支部书记,"[""书记""]"
哈双管理处瓦盆窑收费站党支部书记,"[""书记""]"
党委副书记兼副所长等职务,"[""书记""]"
党办副主任,"[""主任""]"
纪委委员,"[""委员""]"
党办副主任(主持),"[""主任""]"
党办主任,"[""主任""]"
中共党员,"[""党员""]"
现任国资公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
2015年4月起任国资公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
现任上海国际集团有限公司党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委办公室和总裁办公室副主任,"[""主任""]"
曾任江阴市起重运输机械厂团支部书记,"[""书记""]"
申港镇团委书记,"[""书记""]"
党政办主任,"[""主任""]"
党委委员(统战),"[""委员""]"
党委委员(组织),"[""委员""]"
申港街道党工委委员(组织),"[""委员""]"
党工委委员,"[""委员""]"
江阴市建设局党委委员,"[""委员""]"
江阴市建设局党委副书记,"[""书记""]"
江阴市住房和城乡建设局党委副书记,"[""书记""]"
2000年10月加入中国共产党,"[""加入中国共产党""]"
上海城投水务(集团)有限公司制水分公司党委副书记,"[""书记""]"
上海城投水务(集团)有限公司党委副书记,"[""书记""]"
现任上海环境集团股份有限公司党委副书记,"[""书记""]"
1992年6月加入中国共产党,"[""加入中国共产党""]"
江阴市国澄投资有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
纪委委员,"[""委员""]"
上海都市旅游卡发展有限公司党支部书记,"[""书记""]"
1988年1月加入中国共产党,"[""加入中国共产党""]"
上海市环境工程设计科学研究院党委副书记,"[""书记""]"
党总支书记,"[""书记""]"
上海环境集团有限公司党委副书记,"[""书记""]"
党委书记,"[""书记""]"
上海环境集团股份有限公司党委书记,"[""书记""]"
1996年5月加入中国共产党,"[""加入中国共产党""]"
党委副书记,"[""书记""]"
上海浦东威立雅自来水有限公司党委书记,"[""书记""]"
现任上海城投水务(集团)有限公司党委副书记,"[""书记""]"
2008年7月加入中国共产党,"[""加入中国共产党""]"
中央党校本科学历,"[""学历""]"
2001年6月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
2002年2月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
1993年12月加入中国共产党,"[""加入中国共产党""]"
上海城投控股股份有限公司党委书记,"[""书记""]"
上海城投（集团）有限公司纪委书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
2009年6月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
1991年8月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
历任上海环境集团有限公司团委副书记,"[""书记""]"
上海环境集团再生能源运营管理有限公司纪委书记,"[""书记""]"
1997年4月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任国泰君安证券股份有限公司党委书记,"[""书记""]"
1995年6月加入中国共产党,"[""加入中国共产党""]"
党委副书记,"[""书记""]"
上海环境投资有限公司党委书记,"[""书记""]"
上海环境集团有限公司党委书记,"[""书记""]"
现任上海环境集团股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2000年5月起历任上海证管办党委(纪检)办公室副主任,"[""主任""]"
2008年3月起历任长城证券党委委员,"[""委员""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
1997年11月至2000年7月任东方科学仪器进出口集团公司党委副书记,"[""书记""]"
2000年7月至2009年12月任东方科学仪器进出口集团有限公司党委书记,"[""书记""]"
1999年9月至2012年12月历任中国科学院京区党委委员,"[""委员""]"
企业党组成员,"[""员""]"
2009年9月至2014年6月历任中国科学院企业党组副书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
2014年7月起任国泰君安党委委员,"[""委员""]"
党委书记,"[""书记""]"
2015年8月起任国泰君安党委委员,"[""委员""]"
党委书记,"[""书记""]"
2015年9月起任国泰君安党委委员,"[""委员""]"
党委书记,"[""书记""]"
2015年11月起任国泰君安党委委员,"[""委员""]"
上海证券党委书记,"[""书记""]"
2016年4月起任国泰君安党委委员,"[""委员""]"
上海证券党委书记,"[""书记""]"
2016年5月起任国泰君安党委委员,"[""委员""]"
党委书记,"[""书记""]"
现任白银股份党委常委,"[""常委""]"
中共党员,"[""党员""]"
团委干部,"[""干部""]"
2000年6月起任人民银行宁波中心支行党委书记,"[""书记""]"
2017年12月加入中国共产党,"[""加入中国共产党""]"
现任甘肃省新业资产经营有限责任公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
任百联集团有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
2018年11月起任国泰君安证券股份有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
股份代号:601628)上海市分公司党委委员,"[""委员""]"
上海安信农业保险股份有限公司党委书记,"[""书记""]"
2014年12月至2020年3月任光明食品(集团)有限公司党委副书记,"[""书记""]"
现任白银有色党委常委,"[""常委""]"
党委组织部部长,"[""部长""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
现任白银有色党委常委,"[""常委""]"
现任白银有色集团股份有限公司党委委员,"[""委员""]"
营销中心党委副书记,"[""书记""]"
中共党员,"[""党员""]"
1986年7月加入中国共产党,"[""加入中国共产党""]"
党委书记,"[""书记""]"
白银有色集团股份有限公司党委组织部部长,"[""部长""]"
党委常委,"[""常委""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中信国安集团有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
现任安徽华茂集团有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
现任国泰君安纪委委员,"[""委员""]"
1994年5月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
现任白银有色党委常委,"[""常委""]"
纪委书记,"[""书记""]"
中信国安集团有限公司党委副书记,"[""书记""]"
甘肃省会宁县县委副书记,"[""书记""]"
甘肃省白银市白银区区委常委,"[""常委""]"
甘肃省靖远县县委副书记,"[""书记""]"
甘肃省白银市白银区区委副书记,"[""书记""]"
党组成员,"[""员""]"
党组书记,"[""书记""]"
党委常委,"[""常委""]"
现任广州港集团有限公司党委委员,"[""委员""]"
党委书记,"[""书记""]"
2019年12月至今任广州港集团有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
纪委办主任,"[""主任""]"
广州港集团新沙港务有限公司党委书记,"[""书记""]"
党委书记,"[""书记""]"
共产党员,"[""党员""]"
现任上海银行党委委员,"[""委员""]"
1999年12月加入中国共产党,"[""加入中国共产党""]"
党总支副书记,"[""书记""]"
现任上海银行市南分行党委书记,"[""书记""]"
上海银行党委办公室主任,"[""主任""]"
党支部书记,"[""书记""]"
现任上海银行深圳分行党委书记,"[""书记""]"
曾任澄合矿务局团委副书记,"[""书记""]"
党委书记,"[""书记""]"
2013年6月至今担任运销集团党委书记,"[""书记""]"
后到中国华电集团有限公司党组纪检组驻中国华电科工集团有限公司纪检组工作,"[""工作""]"
中国工商银行软件开发中心党委委员,"[""委员""]"
中国工商银行数据中心(上海)党委副书记,"[""书记""]"
中共江苏省委决策咨询委员,"[""委员""]"
中共江苏省委决策咨询委员,"[""委员""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
党总支部书记,"[""书记""]"
党总支部书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
团委书记,"[""书记""]"
环保分厂党支部书记,"[""书记""]"
党支部书记,"[""书记""]"
党支部书记,"[""书记""]"
中船财务有限责任公司党委书记,"[""书记""]"
党委书记,"[""书记""]"
中船财务和中船投资联合党委书记,"[""书记""]"
党委书记,"[""书记""]"
陕西省纪委驻省国资委纪检组副组长,"[""组长""]"
同时任华电科工党委书记,"[""书记""]"
曾任水电十局局长兼党委副书记,"[""书记""]"
党组成员,"[""员""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
现任华电重工股份有限公司党委书记,"[""书记""]"
现任广州港集团有限公司党委书记,"[""书记""]"
广州港股份有限公司黄埔港务分公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
2019年10月至今任广州港集团有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
作业队副队长兼党支部书记,"[""书记""]"
广州港集装箱综合发展有限公司党支部书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
2005年12月加入中国共产党,"[""加入中国共产党""]"
2000年1月加入中国共产党,"[""加入中国共产党""]"
党委副书记,"[""书记""]"
现任广州港集团有限公司纪委委员,"[""委员""]"
党支部书记,"[""书记""]"
2019年12月至今任广州港集团有限公司纪委委员,"[""委员""]"
现任上海银行浦西分行党委书记,"[""书记""]"
党委委员,"[""委员""]"
纪委书记,"[""书记""]"
上海银行市中管理总部党委书记,"[""书记""]"
陕西省煤炭运销集团公司党组成员,"[""员""]"
陕西煤业集团有限责任公司党委委员,"[""委员""]"
陕西煤业化工集团有限责任公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
政治面貌:中共党员,"[""党员""]"
党委副书记,"[""书记""]"
华电重工装备有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
华电重工党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
现任广州港集团有限公司党委副书记,"[""书记""]"
2015年9月至2019年1月任广州港务局党委委员,"[""委员""]"
2019年1月至2019年10月任广州市港务局党组成员,"[""员""]"
2019年10月至2019年11月任广州港集团有限公司党委副书记,"[""书记""]"
2019年11月至2019年12月任广州港集团有限公司党委副书记,"[""书记""]"
2019年12月至今任广州港集团有限公司党委副书记,"[""书记""]"
新港港务分公司党委书记,"[""书记""]"
西基港务分公司党委书记,"[""书记""]"
新港港务分公司党委书记,"[""书记""]"
西基港务分公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
现任广州港集团有限公司党委委员,"[""委员""]"
党委书记,"[""书记""]"
党办副主任,"[""主任""]"
2017年12月至2018年5月任广州港股份有限公司党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
2019年12月至今任广州港集团有限公司党委委员,"[""委员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
同时任华电集团党组纪检组派驻华电科工纪检组组长,"[""组长""]"
纪委书记,"[""书记""]"
华电淄博热电有限公司纪委书记,"[""书记""]"
党委委员,"[""委员""]"
国电南京自动化股份有限公司党组纪检组组长,"[""组长""]"
华电集团北京燃料物流有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
现任上海国际港务(集团)股份有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
党组书记,"[""书记""]"
新疆喀什市委委员,"[""委员""]"
现任广州港集团有限公司党委副书记,"[""书记""]"
党委组织部部长,"[""部长""]"
2008年1月至2016年6月任广州地铁总公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
2016年6月至2018年1月任广州地铁集团有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
2018年1月至今任广州港集团有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
中投科信科技股份有限公司党委书记,"[""书记""]"
建投控股有限责任公司党委书记,"[""书记""]"
现任上海银行苏州分行党委书记,"[""书记""]"
党委组织部部长,"[""部长""]"
党委书记,"[""书记""]"
现任华电重工股份有限公司党委委员,"[""委员""]"
现任上海银行党委书记,"[""书记""]"
上海银行党委书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
陕西陕煤韩城矿业公司党委书记,"[""书记""]"
韩城煤化实业有限公司党委书记,"[""书记""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党组成员,"[""员""]"
党委委员,"[""委员""]"
中国银联股份有限公司党委书记,"[""书记""]"
上海国际集团有限公司党委副书记,"[""书记""]"
国泰君安证券股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中国共产党十八大全国党代表,"[""代表""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
此前曾任广汽菲亚特克莱斯勒党委书记,"[""书记""]"
纪委书记,"[""书记""]"
并于2001年12月于中央党校函授学院行政管理大学本科毕业,"[""毕业""]"
中共党员,"[""党员""]"
1991年9月至1992年10月任中国有色十四冶党委宣传部宣传干事,"[""干事""]"
中共党员,"[""党员""]"
金华市烟草专卖局(公司)党组成员,"[""员""]"
党组副书记,"[""书记""]"
党委书记,"[""书记""]"
2008年9月至2017年10月任昆明产投党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任广州汽车集团股份有限公司党委副书记,"[""书记""]"
广汽三菱汽车有限公司党委书记,"[""书记""]"
纪委书记,"[""书记""]"
党支部委员,"[""委员""]"
党支部书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任青岛港国际股份有限公司党委委员,"[""委员""]"
青岛港(集团)有限公司(“青岛港集团”)党委委员,"[""委员""]"
党委书记,"[""书记""]"
机关党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
局长和中纪委驻中宣部纪检组副组长等职务,"[""组长""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2011年12月任中国农业银行股份有限公司纪委书记,"[""书记""]"
纪委书记,"[""书记""]"
共青团安徽省委员会,"[""委员""]"
中共安徽省委政法委员会,"[""委员""]"
中共安徽省委政法委员会,"[""委员""]"
现任青岛港国际股份有限公司党委委员,"[""委员""]"
党委委员,"[""委员""]"
青岛港国际股份有限公司物资设备招标采购中心党支部书记,"[""书记""]"
轮驳分公司党委书记,"[""书记""]"
机关党委委员,"[""委员""]"
港湾职业学院党委委员,"[""委员""]"
2014年6月任河南分行党委书记,"[""书记""]"
现任青岛港国际股份有限公司党委副书记,"[""书记""]"
青岛港集团党委副书记,"[""书记""]"
党组成员,"[""员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
纪委书记,"[""书记""]"
党委书记,"[""书记""]"
纪委书记,"[""书记""]"
于2016年4月至2019年4月分别担任青岛港国际股份有限公司港建分公司党委副书记,"[""书记""]"
党委书记,"[""书记""]"
苏先生于2015年3月至2019年4月担任青岛港口投资建设(集团)有限责任公司党委书记,"[""书记""]"
苏先生于2016年4月至2019年4月担任青岛港国际股份有限公司党委委员,"[""委员""]"
于2017年1月至2020年1月担任青岛港集团党委委员,"[""委员""]"
青岛新前湾集装箱码头有限责任公司党委书记,"[""书记""]"
曾任青岛前湾集装箱码头有限责任公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
兼任广汽工业集团董事及党委副书记,"[""书记""]"
广汽丰田党委书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
曾任中国人民银行湖南省分行团委书记,"[""书记""]"
曾任湘财证券有限责任公司党委常务副书记,"[""书记""]"
曾任湖南广电网络控股集团有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2012年1月任财政部机关党委正司级干部,"[""干部""]"
2012年2月任财政部机关党委常务副书记(正司长级),"[""书记""]"
曾任中央纪委第三纪检监察室综合处副处长,"[""处长""]"
挂职任福建省漳浦县县委副书记,"[""书记""]"
中央纪委第三纪检监察室正处级检查员,"[""员""]"
中央纪委第二纪检监察室正处级检查员,"[""员""]"
中央纪委第二纪检监察室二处处长,"[""处长""]"
中央纪委第二纪检监察室副局级纪律检查员,"[""员""]"
中央纪委第七纪检监察室副局级纪律检查员,"[""员""]"
2014年4月任中国农业银行纪委副书记,"[""书记""]"
纪委副书记,"[""书记""]"
纪委副书记,"[""书记""]"
纪委副书记,"[""书记""]"
2017年12月任中国农业银行纪委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
毕业于中央党校大学,"[""毕业""]"
现任青岛港国际股份有限公司党委委员,"[""委员""]"
党委书记,"[""书记""]"
黄宝魁先生:2003年1月退休前曾任招商局蛇口工业区有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
广州骏威客车党委书记,"[""书记""]"
现任深圳市投资控股有限公司董事长及党委书记,"[""书记""]"
现任青岛港国际股份有限公司党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
纪委书记,"[""书记""]"
青岛港国际股份有限公司前港分公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
广汽日野汽车有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中纪委监察部机关办案人才库首批成员,"[""员""]"
南开大学第七次党代会党代表,"[""代表""]"
现任青岛港国际股份有限公司党委委员,"[""委员""]"
青岛港(集团)有限公司(以下简称“青岛港集团”)党委委员,"[""委员""]"
2016年7月至2019年11月及2019年11月至2020年2月历任青岛市委总值班室调研员,"[""员""]"
王女士于2020年3月至今担任青岛港集团党委委员,"[""委员""]"
于2020年4月至今担任公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
现任青岛港国际股份有限公司党委副书记,"[""书记""]"
青岛港集团党委副书记,"[""书记""]"
机关党委委员,"[""委员""]"
机关党委委员,"[""委员""]"
青岛港集团机关党委委员,"[""委员""]"
于2017年1月至2019年4月担任青岛港国际股份有限公司党委组织部部长,"[""部长""]"
青岛港集团党委组织部部长,"[""部长""]"
于2018年3月至2020年3月担任青岛港国际股份有限公司党委委员,"[""委员""]"
现青岛港国际股份有限公司党委委员,"[""委员""]"
青岛港集团党委委员,"[""委员""]"
王军先生于1989年1月至2002年6月担任青岛港务局集装箱公司团委书记,"[""书记""]"
党委委员,"[""委员""]"
王军先生于2013年8月至2016年7月担任青岛港集团机关党委委员,"[""委员""]"
机关党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
于2016年7月至2017年1月担任QQCTU纪委书记,"[""书记""]"
于2016年7月至2017年7月担任西联党委副书记,"[""书记""]"
于2017年7月至2019年4月担任西联党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任经济学院党委书记兼院长,"[""书记""]"
机关党委委员,"[""委员""]"
中共党员,"[""党员""]"
现任青岛港国际股份有限公司党委书记,"[""书记""]"
青岛港(集团)有限公司(“青岛港集团”)党委书记,"[""书记""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党组书记,"[""书记""]"
于2015年3月至2019年12月分别担任青岛地铁集团有限公司党委副书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记兼河北港口集团董事长,"[""书记""]"
党委书记,"[""书记""]"
1991年4月加入中国共产党,"[""加入中国共产党""]"
2002年2月任秦皇岛市委宣传部副部长,"[""部长""]"
2002年10月任秦皇岛市委宣传部副部长,"[""部长""]"
2003年3月任秦皇岛市北戴河区委副书记,"[""书记""]"
2004年12月任秦皇岛市北戴河区委副书记,"[""书记""]"
2006年1月任秦皇岛市北戴河区委书记,"[""书记""]"
2008年5月任秦皇岛市委常委,"[""常委""]"
北戴河区委书记,"[""书记""]"
2012年12月任秦皇岛市委常委,"[""常委""]"
2014年1月任邯郸市委常委,"[""常委""]"
2016年7月任河北港口集团党委书记,"[""书记""]"
2016年8月任河北港口集团董事长兼秦皇岛港股份有限公司党委书记,"[""书记""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
1999年6月加入中国共产党,"[""加入中国共产党""]"
党委委员,"[""委员""]"
现任秦皇岛港股份有限公司党委委员,"[""委员""]"
1993年5月加入中国共产党,"[""加入中国共产党""]"
秦皇岛港股份有限公司安保中心党总支书记,"[""书记""]"
党委副书记,"[""书记""]"
2018年8月任秦皇岛港股份有限公司党委委员,"[""委员""]"
夏女士2006年3月至2015年7月任中国人寿保险股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
汪先生历任中央纪委监察部科员,"[""员""]"
现任河北港口集团纪委书记,"[""书记""]"
党委常委,"[""常委""]"
秦皇岛港股份有限公司纪委书记,"[""书记""]"
党委委员,"[""委员""]"
1995年2月加入中国共产党,"[""加入中国共产党""]"
2013年12月任河北港口集团纪委书记,"[""书记""]"
党委常委,"[""常委""]"
2017年8月至今任河北港口集团纪委书记,"[""书记""]"
党委常委,"[""常委""]"
秦皇岛港股份有限公司纪委书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
2015年6月至2016年8月任交通银行苏州分行党委书记,"[""书记""]"
2012年10月至2015年6月任交通银行广西区分行党委书记,"[""书记""]"
2002年1月至2006年7月任交通银行合肥分行党委委员,"[""委员""]"
上海分公司党组书记,"[""书记""]"
党委副书记,"[""书记""]"
1986年12月加入中国共产党,"[""加入中国共产党""]"
党组成员兼港航管理局局长,"[""员""]"
党组成员,"[""员""]"
党组成员,"[""员""]"
党委副书记,"[""书记""]"
广州铁路(集团)公司集团办公室(党委办公室)副主任,"[""主任""]"
广深铁路股份有限公司广州电务段党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党委委员,"[""委员""]"
1989年4月加入中国共产党,"[""加入中国共产党""]"
党委办公室副主任,"[""主任""]"
党委办公室主任,"[""主任""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
校党委宣传部部长,"[""部长""]"
经济学院党委书记,"[""书记""]"
周先生历任广深铁路股份有限公司原深圳北站(现笋岗火车站)团委书记,"[""书记""]"
广深铁路股份有限公司党委办公室主任,"[""主任""]"
广铁集团机关事务部党总支书记,"[""书记""]"
广深铁路股份有限公司深圳站党委书记兼站长,"[""书记""]"
广深铁路股份有限公司深圳北站站长兼党委副书记等职务,"[""书记""]"
胡先生现任上海宝钢包装股份有限公司党委书记,"[""书记""]"
2012年6月至2016年11月担任宝钢集团金融系统党委书记,"[""书记""]"
2015年6月至2016年4月同时担任欧冶云商股份有限公司纪委书记,"[""书记""]"
余先生现任中国投资有限责任公司党委组织部副部长,"[""部长""]"
现任中国人民大学商学院党委书记兼副院长,"[""书记""]"
1991年6月加入中国共产党,"[""加入中国共产党""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
现任秦皇岛港股份有限公司党委委员,"[""委员""]"
2000年6月加入中国共产党,"[""加入中国共产党""]"
2005年7月任秦港集团第九港务分公司党委书记,"[""书记""]"
2006年12月兼任秦港集团第九港务分公司纪委书记,"[""书记""]"
2018年2月任秦皇岛港股份有限公司党委委员,"[""委员""]"
2006年6月至2007年12月任中国人寿保险(海外)公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
李先生现任新华人寿保险股份有限公司党委书记,"[""书记""]"
党支部书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党委宣传部部长,"[""部长""]"
广州铁路(集团)公司党委组织部部长,"[""部长""]"
办公室(党委办公室)主任,"[""主任""]"
2013年12月任广州铁路(集团)公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
2017年11月起任中国铁路广州局集团有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
王先生曾于2014年1月至2016年2月挂职任江西省吉安市委常委,"[""常委""]"
1999年5月加入中国共产党,"[""加入中国共产党""]"
杜先生2019年4月起任中央纪委国家监委驻本行纪检监察组副组长,"[""组长""]"
2015年1月至2019年4月任本行纪委副书记,"[""书记""]"
2009年11月起至2015年1月任本行纪委副书记,"[""书记""]"
党委办公室主任,"[""主任""]"
2001年4月兼任系统团委副书记,"[""书记""]"
党组副书记,"[""书记""]"
1993年1月进入中国共产党中央纪律检查委员会至2001年5月,"[""委员""]"
秦皇岛市国有资产经营控股有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
2015年1月任秦皇岛市国有资产经营控股有限公司党委书记,"[""书记""]"
1991年6月加入中国共产党,"[""加入中国共产党""]"
2008年4月任秦皇岛港股份有限公司人力资源部(党委组织部)副部长,"[""部长""]"
2009年5月任秦皇岛港股份有限公司人力资源部(党委组织部)部长,"[""部长""]"
2003年2月至2004年10月任中国银行北京分行党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党工委书记,"[""书记""]"
党委委员,"[""委员""]"
大庆油田党委委员,"[""委员""]"
党委副书记,"[""书记""]"
纪委书记(2007年9月至2011年9月),"[""书记""]"
商学院党委书记,"[""书记""]"
广西绿城水务股份有限公司党委委员,"[""委员""]"
现任广西绿城水务股份有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
