keyword,description
加入中国共产党,"韩颖达,男,汉族,1982年9月出生,河北秦皇岛人,2001年5月加入中国共产党,2007年7月参加工作。天津大学材料科学与工程学院材料学专业毕业,研究生学历,硕士学位。现任天津泰达投资控股有限公司风险控制部副经理。历任普华永道中天会计师事务所(特殊普通合伙)天津分所高级审计员,天津俊途企业管理咨询有限公司开发区分公司职员,天津泰达投资控股有限公司风险控制部职员。兼任天津滨海泰达航母旅游集团股份有限公司董事,天津泰达联合置地有限公司、天津泰达滨海站建设开发有限公司、天津泰达威立雅水务有限公司、天津泰达热电能源管理有限公司和天津泰达交通枢纽运营管理有限公司监事。"
加入中国共产党,"张建红,女,汉族,湖北红安人,1962年4月生,大学学历,文学学士学位,1982年8月参加工作,1983年9月加入中国共产党。曾任宜昌三峡电视台总编辑;湖北有线广播电视台副总编辑;湖北电视台公共频道、经济频道总监;湖北长江广电传媒集团有限责任公司副总经理,湖北长江广电新媒体有限责任公司董事长、总经理;湖北广播电视台党委委员、副台长。现任湖北长江广电传媒集团有限责任公司党委副书记、总经理,湖北省广播电视信息网络股份有限公司党委书记、董事长,湖北长江云新媒体集团有限公司董事长。"
加入中国共产党,"胡广飞先生,1963年8月生,1982年9月参加工作,1991年12月加入中国共产党,专科学历,硕士学位,高级政工师,现任经纬智能纺织机械有限公司董事、党委书记,2011年10月至今任经纬纺织机械股份有限公司职工代表监事。胡广飞先生于2004年12月起历任经纬纺织机械股份有限公司榆次分公司人事部副部长、部长、人力资源部部长、党委工作部部长、纪委副书记、纪委书记、工会主席、党委副书记、党委书记,兼任山西经纬合力机械制造有限公司总经理等职。"
加入中国共产党,"潘峰先生:男、汉族、湖北鄂州人,1961年12月生,1982年8月参加工作,1986年9月加入中国共产党。1982年在大冶县人民政府工作;1988年任黄石市鸡冠嘴金矿副矿长,1992年任中国有色大冶有色井巷公司高级工程师,2000年至今,在武汉科技大学文法与经济学院任经济学教授、博导,从事经济管理专业。2017年12月,被湖北省政府聘任为第六届湖北省人民政府咨询委员会委员。"
加入中国共产党,"詹彬先生:男、汉族,湖北随州人,1968年8月生,中央党校大学学历,1986年11月参加工作,1990年7月加入中国共产党。2011年12月任湖北省政府国资委宣传工作处调研员。2017年10月16日至今任湖北省兴楚国有资产经营管理有限公司总经理、党委副书记。"
加入中国共产党,"杨柳勇,中国国籍,男,浙江桐乡人,1964年出生,浙江大学管理学博士,现任浙江大学金融学教授,浙江大学金融研究院副院长。1984年加入中国共产党,1987年参加工作。1980年至1984年在浙江大学农业经济学专业学习,1984年至1987年在浙江大学农业经济学专业学习(硕士研究生),1987年至今任浙江大学金融系教师(其中:1996年至2001年在浙江大学农业经济与管理专业学习[博士研究生]),横店集团东磁股份有限公司独立董事。"
加入中国共产党,"忻涛,男,1977年4月出生,汉族,辽宁阜新人,1999年9月参加工作,2002年7月加入中国共产党,毕业于华北电力大学,硕士研究生学历,高级会计师。现任国电投华泽(天津)资产管理有限公司总经理。1999.09--2002.03绥中发电有限责任公司财务部基建费用主管,2002.03--2005.06国华力源电力工程有限公司财务部经理,2005.06--2010.10国华电力有限责任公司经营管理部高级主管,2010.10--2013.04中国万向控股有限公司高级经理,2013.04--2016.02北京沃特尔水技术股份有限公司总裁(运营),2016.02--2018.09上海宥纳新材料科技有限公司总经理,2018.09--2019.09天津绿动未来能源管理有限公司总经理,2019.07--2019.09天津华泽(集团)有限公司接收管理组组长,2019.09至今国电投华泽(天津)资产管理有限公司总经理。"
加入中国共产党,"张薛亮,男,汉族,1963年5月出生,山西屯留人,1985年1月参加工作,1990年11月加入中国共产党,2003年9月毕业于华北电力大学工商管理专业,大学本科学历,管理学学位,高级工程师职称,现任山西漳泽电力股份有限公司监事、总经理助理兼人力资源部主任。1985.01-1994.03山西长治发电厂人事劳资科科员1994.03-2000.03漳泽电力火力发电公司综合办公室副主任兼第一党支部副书记2000.03-2001.10漳泽电力检修分公司人事劳资教育科科员2001.10-2006.05山西漳泽电力股份有限公司人力资源部人事管理主管、经理助理2006.05-2008.06山西漳泽电力股份有限公司人事劳动部副经理兼人事管理主管2008.06-2008.11山西漳泽电力股份有限公司人力资源部副经理2008.11-2011.07山西漳泽电力股份有限公司人力资源部经理2011.07-2013.07山西漳泽电力股份有限公司人力资源部主任2013.07-2013.11山西漳泽电力股份有限公司监事、人力资源部主任2013.11-今山西漳泽电力股份有限公司监事、总经理助理兼人力资源部主任"
加入中国共产党,"齐炜,男,汉族,1970年8月出生,山东昌邑人。1990年7月参加工作,2001年11月加入中国共产党,全日制大专毕业于大同师专生物专业,在职教育本科毕业于中共中央党校经济管理专业。现任山西漳泽电力股份有限公司工会主席。工作简历:1990.07-1996.06大同矿务局王村矿中学教师,1996.06-2003.04同煤集团永定庄煤业公司办公室秘书,2003.04-2009.12同煤集团永定庄煤业公司办公室副主任,2009.12-2012.04同煤集团永定庄煤业公司办公室主任,2012.05-2019.08同煤集团信访处副处长,2019.08-2020.02同煤集团信访维稳中心副主任,2020.02-至今漳泽电力股份有限公司工会主席。"
加入中国共产党,"赵文阳,男,1964年7月出生,汉族,山西省大同市人,1983年7月参加工作,1994年12月加入中国共产党,研究生学历,工商管理硕士学位,高级会计师。1983.07长治钢铁厂财务处出纳、成本会计、账务会计;1986.07大同矿务局财务处记账员、利润、福利费、包干工资管理、新事业财务管理副科长、科长;2001.01大同煤业(上市公司)筹备处财务负责人;2001.03同煤房地产管理中心副主任会计师;2007.05山西同德铝业公司总会计师;2009.12同煤同生煤矿管理公司总会计师;2012.04电力能源总会计师;2016.01漳泽电力董事、电力能源总会计师;2016.09漳泽电力董事、电力能源总会计师兼漳泽云电董事长;2019.02漳泽电力董事、电力能源总会计师;2019.08漳泽电力董事、董事会秘书。"
加入中国共产党,"张彦军,男,1970年4月出生,汉族,山西偏关人,1991年7月参加工作,2005年6月加入中国共产党,大学本科学历,双学士学位,1991年7月毕业于中国矿业大学地质系煤田地质普查与勘探专业,矿山工程专业高级工程师。1991.07挖金湾矿地测科,技术员;1996.07挖金湾矿培训科,科员;2002.05挖金湾矿运销站,副站长;2003.05四老沟矿大采高队,副队长;2004.06四老沟矿安监站,副站长(正科);2005.01塔山矿综合管理部,副部长;2005.07塔山矿选煤厂,党总支书记;2006.06塔山矿运销站,站长兼支部书记;2007.06塔山矿发展战略研究室,主任;2008.09麻家梁矿调度室、洗运部负责人;2009.10麻家梁矿安全副总经理;2012.02同煤电力能源副总经理;2013.04漳泽电力副总经理。"
加入中国共产党,"严雪波先生:男,汉族,1982年7月出生,浙江江山人,2014年3月加入中国共产党,上海财经大学国际金融专业、会计学专业本科毕业,经济学学士、管理学学士。2002年7月参加工作,2002年7月至2009年7月期间,就职于中土畜总公司财务部,从事资金、会计、财务管理等工作。2009年7月入职中粮集团财务部,从事运营管理工作。2011年3月至2017年3月,历任中粮集团财务部运营管理部总经理助理、财务部运营管理部副总经理、财务部综合管理部副总经理(主持工作)等职务,2017年3月任中粮集团财务部综合管理部总经理。2019年8月任中粮酒业总经理助理兼财务部总经理。现任酒鬼酒股份有限公司监事。"
加入中国共产党,"柳长庆,男,1971年1月生,黑龙江青冈人,1991年12月加入中国共产党,1992年7月参加工作,北京大学西方语言文学系德语语言文学专业本科毕业、文学学士,吉林大学管理学院工商管理专业硕士,高级工程师。历任中国第一汽车集团公司规划部部长助理、规划部副部长;一汽-大众汽车有限公司规划部副部长、控制部部长;一汽轿车股份有限公司副总经理;中国第一汽车股份有限公司奔腾事业本部常务副本部长、党委副书记(一汽轿车股份有限公司总经理、党委副书记);中国第一汽车股份有限公司总经理助理兼奔腾事业本部常务副本部长、党委副书记(一汽轿车股份有限公司总经理、党委副书记);中国第一汽车股份有限公司总经理助理、奔腾事业本部本部长、党委书记(一汽轿车股份有限公司总经理、党委书记);中国第一汽车股份有限公司总经理助理、一汽轿车股份有限公司总经理、党委书记;一汽轿车股份有限公司总经理、党委书记;一汽奔腾轿车有限公司总经理、党委书记。2020年5月,任中国第一汽车集团有限公司战略管理及商业规划部总经理。"
加入中国共产党,"陈德斌,男,汉族,1966年11月生,1988年7月参加工作,1995年3月加入中国共产党,硕士学位,正高级工程师,现任集团公司总经理助理、云南铝业股份有限公司党委委员、总经理、党委副书记、泽鑫公司董事长、浩鑫公司董事长、溢鑫公司董事长、海鑫公司董事长、淯鑫公司董事长。"
加入中国共产党,"苏其军,男,汉族,1976年1月生,1995年7月参加工作,1998年2月加入中国共产党,大学本科学历,正高级工程师。历任云南铝业股份有限公司电解一厂二车间副主任、主任,云南涌鑫金属加工有限公司副总经理兼生产技术管理部主任,云南云铝润鑫铝业有限公司副总经理,云南云铝涌鑫铝业有限公司总经理、党委副书记,云南云铝汇鑫经贸有限公司党委书记、董事长,云南铝业股份有限公司董事、副总经理;现任云南铝业股份有限公司副总裁。"
加入中国共产党,"杨叶伟,男,汉族,1969年3月生,1986年5月参加工作,1994年10月加入中国共产党,大学本科学历,高级工程师。历任云南铝厂电解二、三车间值班长、炉长、工段长、副主任、三车间主任,云南铝业股份有限公司电解一厂厂长,云南云铝润鑫铝业有限公司副总经理,云南涌鑫金属加工有限公司总经理,云南云铝涌鑫铝业有限公司总经理、党委副书记,云南云铝润鑫铝业有限公司总经理、党委副书记、云南铝业股份有限公司副总经理;现任云南铝业股份有限公司副总裁。"
加入中国共产党,"路增进,男,汉族,1964年3月出生,1985年8月参加工作,1999年5月加入中国共产党,毕业于贵州工学院有色金属冶炼专业,成绩优异的高级工程师。历任经历如下:1981.09--1985.07,贵州工学院有色金属冶炼专业大学毕业、冶金系有色金属冶炼专业学习,1985.08--1987.06,贵州铝厂一碳素厂车间实习生,1987.06--1988.10,贵州铝厂一碳素厂调度室副调度长,1988.10--1990.10,贵州铝厂一碳素厂技术科副科长,1990.10--1995.10,贵州铝厂一碳素厂技质科科长,1995.10--1996.07,贵州铝厂二碳素厂技术科科长,1996.07--2000.02,贵州铝厂二碳素厂总工程师,2000.02--2002.03,贵州铝厂碳素厂总工程师,2002.03--2003.10,中国铝业贵州分公司碳素厂总工程师,2003.10--2006.02中国铝业贵州分公司技术开发部经理,2006.02--2010.07,中国铝业贵州分公司计划企管部经理,2010.07--2013.03,中国铝业贵州分公司项目工程部经理,2013.03--2013.12,贵州莱利斯机械设计制造有限公司,2013.12--2014.05,清镇煤电铝一体化项目副指挥长,2014.05--2015.03,贵州华锦铝业有限公司董事、副总经理,2015.03--2016.12,中国铝业股份有限公司贵州分公司副总经理,2016.12--2017.04,中国铝业股份有限公司贵州分公司副总经理(主持工作),贵州华锦铝业有限公司董事长,贵州铝厂党委副书记,2017.04--2017.11中国铝业股份有限公司贵州分公司副总经理(主持工作),贵州华锦铝业有限公司董事长,贵州铝厂党委副书记,贵州华仁新材料有限公司党委书记、董事长,2017.11--2018.09,中国铝业股份有限公司贵州分公司副总经理(主持工作),贵州华锦铝业有限公司董事长,贵州铝厂有限责任公司党委副书记,贵州华仁新材料有限公司党委书记、董事长,2018.09--2018.11,云南文山电解铝项目组副组长,现任中铝(云南)华江铝业有限公司总经理、党委副书记。"
