_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,subSentence,tinySentence,department,departmentStart,departmentEnd,position,positionStart,positionEnd,distance,org,orgType,orgStart,orgEnd
5f656e29ade9005a1ec9d21c,蔡丽莉,000011,0,48,2020-09-19T02:34:17.598Z,硕士,"蔡丽莉女士,1972年11月出生,*,大学本科学历,经济学硕士。1995年起在深圳市国税局工作,曾任深圳市国税局征管和科技发展处副处长,深圳市福田区国税局党组成员、副局长,现任深圳市物业发展(集团)股份有限公司副总经理、财务负责人。",女,manager,,1,2018-06-16T00:00:00.000Z,1165000,0,深物业A,"副总经理,财务负责人",2020-12-21T04:12:03.952Z,深圳市福田区国税局党组成员、副局长,深圳市福田区国税局党组成员,党组,9,11,成员,11,13,0,深圳市福田区国税局,other,0,9
5f656e3fade9005a1ec9d603,刘凤喜,000016,0,48,2020-09-19T02:34:39.300Z,硕士,"刘凤喜,男,汉族,1972年出生,研究生学历。历任康佳集团多媒体事业部市场部总经理,深圳康佳通信科技有限公司助理总经理、副总经理,康佳集团营运管理中心总监,康佳集团总裁助理,康佳集团副总裁,康佳集团总裁等职务。现任华侨城集团有限公司党委常委、副总经理,康佳集团董事局主席兼首席执行官。",男,board,,1,2018-12-05T00:00:00.000Z,0,0,深康佳Ａ,"董事局主席,董事",2021-01-21T01:03:17.363Z,现任华侨城集团有限公司党委常委、副总经理,现任华侨城集团有限公司党委常委,党委,11,13,常委,13,15,0,华侨城集团有限公司,company,2,11
5f656e60ade9005a1ec9dca3,卓爱萍,000023,0,49,2020-09-19T02:35:12.528Z,本科,"卓爱萍,女,1971年11月出生,本科,经济师,*。曾任广东省汕尾市建行陆丰支行出纳、会计主管;云南省昆明市商业银行国防支行银行事业发展科科长、行长助理、副行长兼二支行龙泉路支行行长;现任昆明市滇池国家旅游度假区工商联主席、云南筑友房地产开发有限公司副总经理、云南兴昂进出口开发有限公司总经理、云南筑友房地产开发有限公司党委书记。",女,board,,1,2019-07-16T00:00:00.000Z,0,0,深天地Ａ,董事,2020-12-21T04:12:38.547Z,现任昆明市滇池国家旅游度假区工商联主席、云南筑友房地产开发有限公司副总经理、云南兴昂进出口开发有限公司总经理、云南筑友房地产开发有限公司党委书记,云南筑友房地产开发有限公司党委书记,党委,13,15,书记,15,17,0,云南筑友房地产开发有限公司,company,0,13
5f656e6fade9005a1ec9e117,徐同彪,000027,0,58,2020-09-19T02:35:27.125Z,硕士,"徐同彪,男,汉族,1962年出生,*,研究生学历,工程师。曾任山东省电力一公司机械科技术员、团支部书记,深圳山东核电公司供应科计划员、副科长、科长、党支部副书记,深圳市西部电力有限公司办公室秘书、副主任、工会副主席、主任、董事会秘书、工会主席、经理助理、副经理、副总经济师,河源电厂联合执行办公室副主任,能源集团计划发展部副部长(正部级)、部长,能源集团计划发展部和燃料管理部党支部书记,惠州深能投资控股有限公司执行监事,深圳能源集团股份有限公司规划发展部总监,深圳能源集团股份有限公司规划发展部和燃料管理部党支部书记,深能合和电力(河源)有限公司董事长,深圳能源集团股份有限公司规划发展部总经理。现任深圳能源集团股份有限公司总经济师、战略规划部总经理、党支部书记兼妈湾公司董事长、党委书记,中海石油天然气有限公司监事会主席。",男,manager,,1,2018-08-23T00:00:00.000Z,1044000,0,深圳能源,总经济师,2020-12-21T04:13:09.519Z,深圳能源集团股份有限公司规划发展部和燃料管理部党支部书记,深圳能源集团股份有限公司规划发展部和燃料管理部党支部书记,党支部,23,26,书记,26,28,0,深圳能源集团股份有限公司,company,0,12
5f656e83ade9005a1ec9e63f,刘桂林,000032,0,49,2020-09-19T02:35:47.731Z,硕士,"刘桂林,男,汉族,1971年9月出生,*,大学学历,硕士学位,高级政工师。曾任山西煤炭进出口集团公司干部、经理办公室副主任、天津公司经理、集团公司经理助理兼天津公司经理、集团公司经理助理兼秦皇岛公司经理、集团公司副总经理、党委委员,山西省经贸资产经营公司副董事长、党委委员、总经理,山西省经贸投资控股集团有限公司副董事长、党委委员、总经理,中国瑞达系统装备公司委员会书记,中国瑞达投资发展集团公司党委书记、党委书记兼副总经理,中国电子信息产业集团有限公司党群工作部(党组办公室)主任、办公厅主任、党建工作部(党组办公室)主任。现任中国中电国际信息服务有限公司董事长兼党委书记,深圳中电蓝海控股有限公司执行董事,中国电子信息产业集团有限公司基建办公室主任。现任深圳市桑达实业股份有限公司董事。于2020年11月26日获委任为中电光谷联合控股有限公司非执行董事，董事长。",男,board,,1,2020-04-21T00:00:00.000Z,0,0,深桑达Ａ,"董事长,董事",2020-12-21T04:13:39.700Z,中国瑞达投资发展集团公司党委书记、党委书记兼副总经理,中国瑞达投资发展集团公司党委书记,党委,12,14,书记,14,16,0,中国瑞达投资发展集团公司,company,0,12
5f656e83ade9005a1ec9e63f,刘桂林,000032,0,49,2020-09-19T02:35:47.731Z,硕士,"刘桂林,男,汉族,1971年9月出生,*,大学学历,硕士学位,高级政工师。曾任山西煤炭进出口集团公司干部、经理办公室副主任、天津公司经理、集团公司经理助理兼天津公司经理、集团公司经理助理兼秦皇岛公司经理、集团公司副总经理、党委委员,山西省经贸资产经营公司副董事长、党委委员、总经理,山西省经贸投资控股集团有限公司副董事长、党委委员、总经理,中国瑞达系统装备公司委员会书记,中国瑞达投资发展集团公司党委书记、党委书记兼副总经理,中国电子信息产业集团有限公司党群工作部(党组办公室)主任、办公厅主任、党建工作部(党组办公室)主任。现任中国中电国际信息服务有限公司董事长兼党委书记,深圳中电蓝海控股有限公司执行董事,中国电子信息产业集团有限公司基建办公室主任。现任深圳市桑达实业股份有限公司董事。于2020年11月26日获委任为中电光谷联合控股有限公司非执行董事，董事长。",男,board,,1,2020-04-21T00:00:00.000Z,0,0,深桑达Ａ,"董事长,董事",2020-12-21T04:13:39.700Z,中国电子信息产业集团有限公司党群工作部(党组办公室)主任、办公厅主任、党建工作部(党组办公室)主任,中国电子信息产业集团有限公司党群工作部(党组办公室)主任,党组,20,22,主任,26,28,4,中国电子信息产业集团有限公司党群工作部,company,0,19
5f656e83ade9005a1ec9e63f,刘桂林,000032,0,49,2020-09-19T02:35:47.731Z,硕士,"刘桂林,男,汉族,1971年9月出生,*,大学学历,硕士学位,高级政工师。曾任山西煤炭进出口集团公司干部、经理办公室副主任、天津公司经理、集团公司经理助理兼天津公司经理、集团公司经理助理兼秦皇岛公司经理、集团公司副总经理、党委委员,山西省经贸资产经营公司副董事长、党委委员、总经理,山西省经贸投资控股集团有限公司副董事长、党委委员、总经理,中国瑞达系统装备公司委员会书记,中国瑞达投资发展集团公司党委书记、党委书记兼副总经理,中国电子信息产业集团有限公司党群工作部(党组办公室)主任、办公厅主任、党建工作部(党组办公室)主任。现任中国中电国际信息服务有限公司董事长兼党委书记,深圳中电蓝海控股有限公司执行董事,中国电子信息产业集团有限公司基建办公室主任。现任深圳市桑达实业股份有限公司董事。于2020年11月26日获委任为中电光谷联合控股有限公司非执行董事，董事长。",男,board,,1,2020-04-21T00:00:00.000Z,0,0,深桑达Ａ,"董事长,董事",2020-12-21T04:13:39.700Z,中国电子信息产业集团有限公司党群工作部(党组办公室)主任、办公厅主任、党建工作部(党组办公室)主任,中国电子信息产业集团有限公司党群工作部(党组办公室)主任,党群工作部,14,19,主任,26,28,7,中国电子信息产业集团有限公司党群工作部,company,0,19
5f656e83ade9005a1ec9e63f,刘桂林,000032,0,49,2020-09-19T02:35:47.731Z,硕士,"刘桂林,男,汉族,1971年9月出生,*,大学学历,硕士学位,高级政工师。曾任山西煤炭进出口集团公司干部、经理办公室副主任、天津公司经理、集团公司经理助理兼天津公司经理、集团公司经理助理兼秦皇岛公司经理、集团公司副总经理、党委委员,山西省经贸资产经营公司副董事长、党委委员、总经理,山西省经贸投资控股集团有限公司副董事长、党委委员、总经理,中国瑞达系统装备公司委员会书记,中国瑞达投资发展集团公司党委书记、党委书记兼副总经理,中国电子信息产业集团有限公司党群工作部(党组办公室)主任、办公厅主任、党建工作部(党组办公室)主任。现任中国中电国际信息服务有限公司董事长兼党委书记,深圳中电蓝海控股有限公司执行董事,中国电子信息产业集团有限公司基建办公室主任。现任深圳市桑达实业股份有限公司董事。于2020年11月26日获委任为中电光谷联合控股有限公司非执行董事，董事长。",男,board,,1,2020-04-21T00:00:00.000Z,0,0,深桑达Ａ,"董事长,董事",2020-12-21T04:13:39.700Z,现任中国中电国际信息服务有限公司董事长兼党委书记,现任中国中电国际信息服务有限公司董事长兼党委书记,党委,20,22,书记,22,24,0,中国中电国际信息服务有限公司,company,2,16
5f656e57ade9005a1ec9dafc,杨雄文,000020,0,50,2020-09-19T02:35:03.418Z,博士,"杨雄文,男,1970年出生,中国人民大学民商法学博士,牛津大学法学院访问学者。现任华南理工大学法学院教授,高级工程师,番禺区人大代表(2016.9.26),番禺区第十七届人大常委会监察与司法工作委员会委员,民建广东省委法委会委员,北京市立方(广州)律师事务所兼职律师,同时兼任中国知识产权法学研究会副秘书长、常务理事。",男,board,,1,2019-09-16T00:00:00.000Z,17500,0,深华发Ａ,独立董事,2021-01-21T01:03:17.605Z,民建广东省委法委会委员,民建广东省委法委会委员,省委,4,6,委员,9,11,3,民建广东省委法委会,other,0,9
5f656e0dade9005a1ec9cab6,陈强,000006,0,55,2020-09-19T02:33:49.571Z,本科,"陈强:男,1965年11月出生,本科学历,高级工程师。1985年8月至1989年11月任柳州铁路局柳州南站助理工程师、运输组织员;1989年12月至1993年9月任柳州铁路分局办公室秘书、工程师;1993年10月至1995年10月任柳州铁路局柳州南站副站长;1995年11月至1998年11月任柳州铁路局柳州南站站长、党委副书记、高级工程师;1998年11月至1999年12月任深圳市地铁有限公司总经理助理兼运营部经理;1999年12月至2006年9月任深圳市地铁有限公司党委委员、工会主席、总经理助理兼运营部经理、办公室主任;2006年10月至2012年7月任深圳市地铁集团有限公司党委委员、工会主席,兼任深圳地铁物业管理发展有限公司董事长、厦深铁路广东有限公司监事会主席;2012年8月至今任深圳市振业(集团)股份有限公司监事会主席;2016年1月起兼任深圳市城市公共安全技术研究院监事;2017年1月起兼任深圳市振业(集团)股份有限公司党委委员、纪委书记。",男,supervisoryCommittee,,1,2017-03-17T00:00:00.000Z,500000,0,深振业Ａ,监事会主席,2021-01-21T01:03:18.436Z,1999年12月至2006年9月任深圳市地铁有限公司党委委员、工会主席、总经理助理兼运营部经理、办公室主任,1999年12月至2006年9月任深圳市地铁有限公司党委委员,党委,26,28,委员,28,30,0,深圳市地铁有限公司,company,11.5,20.5
5f656e0dade9005a1ec9cab6,陈强,000006,0,55,2020-09-19T02:33:49.571Z,本科,"陈强:男,1965年11月出生,本科学历,高级工程师。1985年8月至1989年11月任柳州铁路局柳州南站助理工程师、运输组织员;1989年12月至1993年9月任柳州铁路分局办公室秘书、工程师;1993年10月至1995年10月任柳州铁路局柳州南站副站长;1995年11月至1998年11月任柳州铁路局柳州南站站长、党委副书记、高级工程师;1998年11月至1999年12月任深圳市地铁有限公司总经理助理兼运营部经理;1999年12月至2006年9月任深圳市地铁有限公司党委委员、工会主席、总经理助理兼运营部经理、办公室主任;2006年10月至2012年7月任深圳市地铁集团有限公司党委委员、工会主席,兼任深圳地铁物业管理发展有限公司董事长、厦深铁路广东有限公司监事会主席;2012年8月至今任深圳市振业(集团)股份有限公司监事会主席;2016年1月起兼任深圳市城市公共安全技术研究院监事;2017年1月起兼任深圳市振业(集团)股份有限公司党委委员、纪委书记。",男,supervisoryCommittee,,1,2017-03-17T00:00:00.000Z,500000,0,深振业Ａ,监事会主席,2021-01-21T01:03:18.436Z,2006年10月至2012年7月任深圳市地铁集团有限公司党委委员、工会主席,2006年10月至2012年7月任深圳市地铁集团有限公司党委委员,党委,28,30,委员,30,32,0,深圳市地铁集团有限公司,company,11.5,22.5
5f656e0dade9005a1ec9cab6,陈强,000006,0,55,2020-09-19T02:33:49.571Z,本科,"陈强:男,1965年11月出生,本科学历,高级工程师。1985年8月至1989年11月任柳州铁路局柳州南站助理工程师、运输组织员;1989年12月至1993年9月任柳州铁路分局办公室秘书、工程师;1993年10月至1995年10月任柳州铁路局柳州南站副站长;1995年11月至1998年11月任柳州铁路局柳州南站站长、党委副书记、高级工程师;1998年11月至1999年12月任深圳市地铁有限公司总经理助理兼运营部经理;1999年12月至2006年9月任深圳市地铁有限公司党委委员、工会主席、总经理助理兼运营部经理、办公室主任;2006年10月至2012年7月任深圳市地铁集团有限公司党委委员、工会主席,兼任深圳地铁物业管理发展有限公司董事长、厦深铁路广东有限公司监事会主席;2012年8月至今任深圳市振业(集团)股份有限公司监事会主席;2016年1月起兼任深圳市城市公共安全技术研究院监事;2017年1月起兼任深圳市振业(集团)股份有限公司党委委员、纪委书记。",男,supervisoryCommittee,,1,2017-03-17T00:00:00.000Z,500000,0,深振业Ａ,监事会主席,2021-01-21T01:03:18.436Z,2017年1月起兼任深圳市振业(集团)股份有限公司党委委员、纪委书记,2017年1月起兼任深圳市振业(集团)股份有限公司党委委员,党委,25,27,委员,27,29,0,深圳市振业(集团)股份有限公司,company,7.5,21.5
5f656e19ade9005a1ec9cdb1,陈泰泉,000009,0,57,2020-09-19T02:34:01.143Z,硕士,"陈泰泉,男,1963年出生,管理工程研究生。民建广东省委常委、民建深圳市委副主委、深圳市人大常委、深圳市中级人民法院特约监督员。历任新城友谊公司经理、宝安外轮商品供应公司经理、集团总裁助理、副总裁,宝安鸿基地产集团股份有限公司董事长,本集团第六届、第七届、第八届、第九届、第十届、第十一届、第十二届董事局董事。现任本集团第十三届董事局常务副主席。",男,board,,1,2019-06-28T00:00:00.000Z,2185000,0,中国宝安,董事,2021-01-21T01:03:18.605Z,民建广东省委常委、民建深圳市委副主委、深圳市人大常委、深圳市中级人民法院特约监督员,民建深圳市委副主委,市委,4,6,主委,7,9,1,民建深圳市委,other,0,6
5f656e5aade9005a1ec9dbfa,才淦,000021,0,47,2020-09-19T02:35:06.946Z,硕士,"才淦女士,47岁,中国国籍,毕业于吉林大学企业管理专业,硕士研究生,高级政工师,深圳市福田区第七届人民代表大会代表。现任深圳长城开发科技股份有限公司纪委书记兼工会主席、监事,东莞长城开发科技有限公司监事、惠州长城开发科技有限公司监事、深圳长城开发苏州电子有限公司监事、苏州长城开发科技有限公司监事、重庆深科技有限公司监事。曾任深圳市华明计算机有限公司办公室(人力资源部)主任、总经理助理、董事会秘书、副总经理兼党总支书记,2014年入职深圳长城开发科技股份有限公司,2016年11月首次担任深圳长城开发科技股份有限公司职工监事。",女,supervisoryCommittee,,1,2019-12-24T00:00:00.000Z,843100,150000,深科技,职工监事,2021-01-21T01:03:18.685Z,现任深圳长城开发科技股份有限公司纪委书记兼工会主席、监事,现任深圳长城开发科技股份有限公司纪委书记兼工会主席,纪委,16,18,书记,18,20,0,深圳长城开发科技股份有限公司,company,2,16
5f656e64ade9005a1ec9ddeb,吕航,000025,0,59,2020-09-19T02:35:16.069Z,硕士,"吕航,男,1961年出生,硕士,高级政工师。曾任深圳大学讲师、校长秘书;深圳市特发集团有限公司党群部业务经理、副主任,办公室主任;深圳市特发小梅沙旅游中心董事长,总经理;深圳市特力(集团)股份有限公司董事、总经理;深圳市特发物业管理有限公司总经理;现任深圳市特力(集团)股份有限公司董事长。最近五年曾任深圳市特发物业管理有限公司总经理,现任深圳市特力(集团)股份有限公司董事长。",男,manager,,1,2018-09-08T00:00:00.000Z,947400,0,特  力Ａ,总经理,2021-01-21T01:03:18.763Z,深圳市特发集团有限公司党群部业务经理、副主任,深圳市特发集团有限公司党群部业务经理,党群,11,13,经理,16,18,3,深圳市特发集团有限公司,company,0,11
5f656e7bade9005a1ec9e43d,孙静波,000030,0,42,2020-09-19T02:35:39.015Z,硕士,"孙静波,女,生于1978年5月,硕士研究生学历,高级注册人力资源管理师。现任吉林省亚东国有资本投资有限公司董事、副总经理主持公司经理层全面工作;吉林省国际经济贸易有限责任公司董事长兼法定代表人;吉林东亚经贸新闻有限公司董事;长春羿尧网络股份有限公司董事;长春美华文化交流有限公司监事。曾任吉林省信托投资公司天富期货公司办公室主任;吉林省亚东投资管理有限公司党委副书记、纪委委员、工会主席。",女,board,,1,2019-09-16T00:00:00.000Z,0,0,富奥股份,董事,2021-01-21T01:03:18.930Z,吉林省亚东投资管理有限公司党委副书记、纪委委员、工会主席,吉林省亚东投资管理有限公司党委副书记,党委,13,15,书记,16,18,1,吉林省亚东投资管理有限公司,company,0,13
5f656e0dade9005a1ec9ca7a,赵宏伟,000006,0,52,2020-09-19T02:33:49.298Z,本科,"赵宏伟:男,1968年12月出生,中国政法大学法学专业本科毕业。1988年9月至1990年6月任呼和浩特市律师事务所专职律师;1990年6月至1991年10月任内蒙古自治区律师事务所专职律师;1991年10月至1993年8月任内蒙古自治区地矿局律师;1993年8月至1997年5月任深圳石化集团(深圳石化综合商社)办公室科员、副科长、科长、副主任;1997年7月至2001年6月任深圳沙河高尔夫球会有限公司董事、副总经理;2001年6月至2005年5月任深圳市亿鑫投资有限公司副总经理兼深业投资发展有限公司董事、副总经理;2005年5月至2006年4月任职深圳市亿鑫投资有限公司;2006年4月至2007年5月任深圳市投资控股公司资产管理中心经理;2007年5月至2011年4月任深圳市国际招标有限公司党支部副书记、总经理;2011年4月至2017年1月任深圳市华晟达投资控股有限公司党委书记、董事长;2017年1月起任深圳市振业(集团)股份有限公司党委书记。",男,board,,1,2017-03-17T00:00:00.000Z,1494000,0,深振业Ａ,"董事长,董事",2021-01-21T01:03:19.263Z,2007年5月至2011年4月任深圳市国际招标有限公司党支部副书记、总经理,2007年5月至2011年4月任深圳市国际招标有限公司党支部副书记,党支部,27,30,书记,31,33,1,深圳市国际招标有限公司党支部,company,11,25
5f656e0dade9005a1ec9ca7a,赵宏伟,000006,0,52,2020-09-19T02:33:49.298Z,本科,"赵宏伟:男,1968年12月出生,中国政法大学法学专业本科毕业。1988年9月至1990年6月任呼和浩特市律师事务所专职律师;1990年6月至1991年10月任内蒙古自治区律师事务所专职律师;1991年10月至1993年8月任内蒙古自治区地矿局律师;1993年8月至1997年5月任深圳石化集团(深圳石化综合商社)办公室科员、副科长、科长、副主任;1997年7月至2001年6月任深圳沙河高尔夫球会有限公司董事、副总经理;2001年6月至2005年5月任深圳市亿鑫投资有限公司副总经理兼深业投资发展有限公司董事、副总经理;2005年5月至2006年4月任职深圳市亿鑫投资有限公司;2006年4月至2007年5月任深圳市投资控股公司资产管理中心经理;2007年5月至2011年4月任深圳市国际招标有限公司党支部副书记、总经理;2011年4月至2017年1月任深圳市华晟达投资控股有限公司党委书记、董事长;2017年1月起任深圳市振业(集团)股份有限公司党委书记。",男,board,,1,2017-03-17T00:00:00.000Z,1494000,0,深振业Ａ,"董事长,董事",2021-01-21T01:03:19.263Z,2011年4月至2017年1月任深圳市华晟达投资控股有限公司党委书记、董事长,2011年4月至2017年1月任深圳市华晟达投资控股有限公司党委书记,党委,30,32,书记,32,34,0,深圳市华晟达投资控股有限公司,company,11,25
5f656e0dade9005a1ec9ca7a,赵宏伟,000006,0,52,2020-09-19T02:33:49.298Z,本科,"赵宏伟:男,1968年12月出生,中国政法大学法学专业本科毕业。1988年9月至1990年6月任呼和浩特市律师事务所专职律师;1990年6月至1991年10月任内蒙古自治区律师事务所专职律师;1991年10月至1993年8月任内蒙古自治区地矿局律师;1993年8月至1997年5月任深圳石化集团(深圳石化综合商社)办公室科员、副科长、科长、副主任;1997年7月至2001年6月任深圳沙河高尔夫球会有限公司董事、副总经理;2001年6月至2005年5月任深圳市亿鑫投资有限公司副总经理兼深业投资发展有限公司董事、副总经理;2005年5月至2006年4月任职深圳市亿鑫投资有限公司;2006年4月至2007年5月任深圳市投资控股公司资产管理中心经理;2007年5月至2011年4月任深圳市国际招标有限公司党支部副书记、总经理;2011年4月至2017年1月任深圳市华晟达投资控股有限公司党委书记、董事长;2017年1月起任深圳市振业(集团)股份有限公司党委书记。",男,board,,1,2017-03-17T00:00:00.000Z,1494000,0,深振业Ａ,"董事长,董事",2021-01-21T01:03:19.263Z,2017年1月起任深圳市振业(集团)股份有限公司党委书记,2017年1月起任深圳市振业(集团)股份有限公司党委书记,党委,24,26,书记,26,28,0,深圳市振业(集团)股份有限公司,company,6.5,20.5
